facility_name,day_of_week,time_bin,is_school_holiday,n,sum_available,sum_sq_available,full_count
Park&Ride - Penrith (multi-level),4,56,False,2.0,1346.0,907426.0,0.0
Park&Ride - Penrith (multi-level),4,57,False,2.0,1339.0,898201.0,0.0
Park&Ride - Penrith (multi-level),4,58,False,2.0,1334.0,891700.0,0.0
Park&Ride - Penrith (multi-level),4,59,False,2.0,1325.0,879797.0,0.0
Park&Ride - Penrith (multi-level),4,60,False,2.0,1321.0,874505.0,0.0
Park&Ride - Penrith (multi-level),4,61,False,2.0,1314.0,865610.0,0.0
Park&Ride - Penrith (multi-level),4,62,False,2.0,1308.0,857882.0,0.0
Park&Ride - Penrith (multi-level),4,63,False,2.0,1298.0,844994.0,0.0
Park&Ride - Penrith (multi-level),4,64,False,2.0,1291.0,835861.0,0.0
Park&Ride - Penrith (multi-level),4,65,False,2.0,1286.0,829076.0,0.0
Park&Ride - Penrith (multi-level),4,66,False,2.0,1283.0,825029.0,0.0
Park&Ride - Penrith (multi-level),4,67,False,2.0,1285.0,827857.0,0.0
Park&Ride - Penrith (multi-level),4,68,False,2.0,1282.0,824212.0,0.0
Park&Ride - Penrith (multi-level),4,69,False,2.0,1274.0,814276.0,0.0
Park&Ride - Penrith (multi-level),4,70,False,2.0,1267.0,805609.0,0.0
Park&Ride - Penrith (multi-level),4,71,False,2.0,1264.0,801586.0,0.0
Park&Ride - Penrith (multi-level),4,72,False,2.0,1262.0,799210.0,0.0
Park&Ride - Penrith (multi-level),4,73,False,2.0,1258.0,794170.0,0.0
Park&Ride - Penrith (multi-level),4,74,False,2.0,1260.0,797162.0,0.0
Park&Ride - Penrith (multi-level),4,75,False,2.0,1258.0,794810.0,0.0
Park&Ride - Penrith (multi-level),4,76,False,2.0,1259.0,796153.0,0.0
Park&Ride - Penrith (multi-level),4,77,False,2.0,1258.0,794810.0,0.0
Park&Ride - Penrith (multi-level),4,78,False,2.0,1257.0,793637.0,0.0
Park&Ride - Penrith (multi-level),4,79,False,2.0,1259.0,796153.0,0.0
Park&Ride - Penrith (multi-level),4,80,False,2.0,1262.0,799684.0,0.0
Park&Ride - Penrith (multi-level),4,81,False,2.0,1265.0,803557.0,0.0
Park&Ride - Penrith (multi-level),4,82,False,2.0,1271.0,810841.0,0.0
Park&Ride - Penrith (multi-level),4,83,False,2.0,1278.0,819684.0,0.0
Park&Ride - Penrith (multi-level),4,84,False,2.0,1277.0,818485.0,0.0
Park&Ride - Penrith (multi-level),4,85,False,2.0,1284.0,827690.0,0.0
Park&Ride - Penrith (multi-level),4,86,False,2.0,1295.0,842125.0,0.0
Park&Ride - Penrith (multi-level),4,87,False,2.0,1298.0,845930.0,0.0
Park&Ride - Penrith (multi-level),4,88,False,2.0,1316.0,869290.0,0.0
Park&Ride - Penrith (multi-level),4,89,False,2.0,1318.0,871604.0,0.0
Park&Ride - Penrith (multi-level),4,90,False,2.0,1319.0,872845.0,0.0
Park&Ride - Penrith (multi-level),4,91,False,2.0,1341.0,901385.0,0.0
Park&Ride - Penrith (multi-level),4,92,False,2.0,1342.0,902050.0,0.0
Park&Ride - Penrith (multi-level),4,93,False,2.0,1346.0,907210.0,0.0
Park&Ride - Penrith (multi-level),4,94,False,2.0,1375.0,946937.0,0.0
Park&Ride - Penrith (multi-level),4,95,False,2.0,1382.0,956762.0,0.0
Park&Ride - Penrith (multi-level),4,96,False,2.0,1388.0,964522.0,0.0
Park&Ride - Penrith (multi-level),4,97,False,2.0,1433.0,1027757.0,0.0
Park&Ride - Penrith (multi-level),4,98,False,2.0,1432.0,1026194.0,0.0
Park&Ride - Penrith (multi-level),4,99,False,2.0,1445.0,1044625.0,0.0
Park&Ride - Penrith (multi-level),4,100,False,2.0,1480.0,1095328.0,0.0
Park&Ride - Penrith (multi-level),4,101,False,2.0,1493.0,1114745.0,0.0
Park&Ride - Penrith (multi-level),4,102,False,2.0,1535.0,1178257.0,0.0
Park&Ride - Penrith (multi-level),4,103,False,2.0,1560.0,1216872.0,0.0
Park&Ride - Penrith (multi-level),4,104,False,2.0,1580.0,1248250.0,0.0
Park&Ride - Penrith (multi-level),4,105,False,2.0,1642.0,1348090.0,0.0
Park&Ride - Penrith (multi-level),4,106,False,2.0,1676.0,1404776.0,0.0
Park&Ride - Penrith (multi-level),4,107,False,2.0,1698.0,1441620.0,0.0
Park&Ride - Penrith (multi-level),4,108,False,2.0,1727.0,1491685.0,0.0
Park&Ride - Penrith (multi-level),4,109,False,2.0,1753.0,1537609.0,0.0
Park&Ride - Penrith (multi-level),4,110,False,2.0,1805.0,1629233.0,0.0
Park&Ride - Penrith (multi-level),4,111,False,2.0,1854.0,1718900.0,0.0
Park&Ride - Penrith (multi-level),4,112,False,2.0,1872.0,1752480.0,0.0
Park&Ride - Penrith (multi-level),4,113,False,2.0,1891.0,1788121.0,0.0
Park&Ride - Penrith (multi-level),4,114,False,2.0,1931.0,1864801.0,0.0
Park&Ride - Penrith (multi-level),4,115,False,2.0,1951.0,1903565.0,0.0
Park&Ride - Penrith (multi-level),4,116,False,2.0,1963.0,1927105.0,0.0
Park&Ride - Penrith (multi-level),4,117,False,2.0,1993.0,1986949.0,0.0
Park&Ride - Penrith (multi-level),4,118,False,2.0,2012.0,2024584.0,0.0
Park&Ride - Penrith (multi-level),4,119,False,2.0,2023.0,2046949.0,0.0
Park&Ride - Penrith (multi-level),4,120,False,2.0,2029.0,2059181.0,0.0
Park&Ride - Penrith (multi-level),4,121,False,2.0,2044.0,2089690.0,0.0
Park&Ride - Penrith (multi-level),4,122,False,2.0,2050.0,2101972.0,0.0
Park&Ride - Penrith (multi-level),4,123,False,2.0,2053.0,2108089.0,0.0
Park&Ride - Penrith (multi-level),4,124,False,2.0,2058.0,2118482.0,0.0
Park&Ride - Penrith (multi-level),4,125,False,2.0,2065.0,2132797.0,0.0
Park&Ride - Penrith (multi-level),4,126,False,2.0,2070.0,2143250.0,0.0
Park&Ride - Penrith (multi-level),4,127,False,2.0,2078.0,2159924.0,0.0
Park&Ride - Penrith (multi-level),4,128,False,2.0,2083.0,2170457.0,0.0
Park&Ride - Penrith (multi-level),4,129,False,2.0,2083.0,2170549.0,0.0
Park&Ride - Penrith (multi-level),4,130,False,2.0,2085.0,2174813.0,0.0
Park&Ride - Penrith (multi-level),4,131,False,2.0,2091.0,2187441.0,0.0
Park&Ride - Penrith (multi-level),5,30,False,2.0,2224.0,2473138.0,0.0
Park&Ride - Penrith (multi-level),5,31,False,2.0,2222.0,2468714.0,0.0
Park&Ride - Penrith (multi-level),5,32,False,2.0,2223.0,2470905.0,0.0
Park&Ride - Penrith (multi-level),5,33,False,2.0,2224.0,2473120.0,0.0
Park&Ride - Penrith (multi-level),5,34,False,2.0,2220.0,2464232.0,0.0
Park&Ride - Penrith (multi-level),5,35,False,2.0,2219.0,2462021.0,0.0
Park&Ride - Penrith (multi-level),5,36,False,2.0,2218.0,2459812.0,0.0
Park&Ride - Penrith (multi-level),5,37,False,2.0,2219.0,2462021.0,0.0
Park&Ride - Penrith (multi-level),5,38,False,2.0,2219.0,2462005.0,0.0
Park&Ride - Penrith (multi-level),5,39,False,2.0,2219.0,2462005.0,0.0
Park&Ride - Penrith (multi-level),5,40,False,2.0,2217.0,2457569.0,0.0
Park&Ride - Penrith (multi-level),5,41,False,2.0,2217.0,2457569.0,0.0
Park&Ride - Penrith (multi-level),5,42,False,2.0,2217.0,2457569.0,0.0
Park&Ride - Penrith (multi-level),5,43,False,2.0,2217.0,2457569.0,0.0
Park&Ride - Penrith (multi-level),5,44,False,2.0,2213.0,2448725.0,0.0
Park&Ride - Penrith (multi-level),5,45,False,2.0,2208.0,2437650.0,0.0
Park&Ride - Penrith (multi-level),5,46,False,2.0,2209.0,2439845.0,0.0
Park&Ride - Penrith (multi-level),5,47,False,2.0,2200.0,2420008.0,0.0
Park&Ride - Penrith (multi-level),5,48,False,2.0,2195.0,2409017.0,0.0
Park&Ride - Penrith (multi-level),5,49,False,2.0,2195.0,2409017.0,0.0
Park&Ride - Penrith (multi-level),5,50,False,2.0,2190.0,2398050.0,0.0
Park&Ride - Penrith (multi-level),5,51,False,2.0,2185.0,2387125.0,0.0
Park&Ride - Penrith (multi-level),5,52,False,2.0,2182.0,2380570.0,0.0
Park&Ride - Penrith (multi-level),5,53,False,2.0,2180.0,2376232.0,0.0
Park&Ride - Penrith (multi-level),5,54,False,2.0,2174.0,2363188.0,0.0
Park&Ride - Penrith (multi-level),5,55,False,2.0,2168.0,2350184.0,0.0
Park&Ride - Penrith (multi-level),5,56,False,2.0,2163.0,2339429.0,0.0
Park&Ride - Penrith (multi-level),5,57,False,2.0,2161.0,2335073.0,0.0
Park&Ride - Penrith (multi-level),5,58,False,2.0,2157.0,2326409.0,0.0
Park&Ride - Penrith (multi-level),5,59,False,2.0,2150.0,2311378.0,0.0
Park&Ride - Penrith (multi-level),5,60,False,2.0,2148.0,2307080.0,0.0
Park&Ride - Penrith (multi-level),5,61,False,2.0,2142.0,2294154.0,0.0
Park&Ride - Penrith (multi-level),5,62,False,2.0,2139.0,2287805.0,0.0
Park&Ride - Penrith (multi-level),5,63,False,2.0,2138.0,2285650.0,0.0
Park&Ride - Penrith (multi-level),5,64,False,2.0,2136.0,2281410.0,0.0
Park&Ride - Penrith (multi-level),5,65,False,2.0,2129.0,2266501.0,0.0
Park&Ride - Penrith (multi-level),5,66,False,2.0,2123.0,2253745.0,0.0
Park&Ride - Penrith (multi-level),5,67,False,2.0,2119.0,2245345.0,0.0
Park&Ride - Penrith (multi-level),5,68,False,2.0,2118.0,2243250.0,0.0
Park&Ride - Penrith (multi-level),5,69,False,2.0,2116.0,2239066.0,0.0
Park&Ride - Penrith (multi-level),5,70,False,2.0,2112.0,2230560.0,0.0
Park&Ride - Penrith (multi-level),5,71,False,2.0,2112.0,2230514.0,0.0
Park&Ride - Penrith (multi-level),5,72,False,2.0,2108.0,2222074.0,0.0
Park&Ride - Penrith (multi-level),5,73,False,2.0,2107.0,2220037.0,0.0
Park&Ride - Penrith (multi-level),5,74,False,2.0,2100.0,2205288.0,0.0
Park&Ride - Penrith (multi-level),5,75,False,2.0,2101.0,2207465.0,0.0
Park&Ride - Penrith (multi-level),5,76,False,2.0,2098.0,2201194.0,0.0
Park&Ride - Penrith (multi-level),5,77,False,2.0,2095.0,2195057.0,0.0
Park&Ride - Penrith (multi-level),5,78,False,2.0,2095.0,2194993.0,0.0
Park&Ride - Penrith (multi-level),5,79,False,2.0,2095.0,2195057.0,0.0
Park&Ride - Penrith (multi-level),5,80,False,2.0,2094.0,2192996.0,0.0
Park&Ride - Penrith (multi-level),5,81,False,2.0,2094.0,2193140.0,0.0
Park&Ride - Penrith (multi-level),5,82,False,2.0,2092.0,2189032.0,0.0
Park&Ride - Penrith (multi-level),5,83,False,2.0,2092.0,2189114.0,0.0
Park&Ride - Penrith (multi-level),5,84,False,2.0,2095.0,2195273.0,0.0
Park&Ride - Penrith (multi-level),5,85,False,2.0,2095.0,2195353.0,0.0
Park&Ride - Penrith (multi-level),5,86,False,2.0,2098.0,2201684.0,0.0
Park&Ride - Penrith (multi-level),5,87,False,2.0,2099.0,2203825.0,0.0
Park&Ride - Penrith (multi-level),5,88,False,2.0,2093.0,2191525.0,0.0
Park&Ride - Penrith (multi-level),5,89,False,2.0,2091.0,2187441.0,0.0
Park&Ride - Penrith (multi-level),5,90,False,2.0,2089.0,2183261.0,0.0
Park&Ride - Penrith (multi-level),5,91,False,2.0,2089.0,2183365.0,0.0
Park&Ride - Penrith (multi-level),5,92,False,2.0,2085.0,2175353.0,0.0
Park&Ride - Penrith (multi-level),5,93,False,2.0,2084.0,2173210.0,0.0
Park&Ride - Penrith (multi-level),5,94,False,2.0,2082.0,2168930.0,0.0
Park&Ride - Penrith (multi-level),5,95,False,2.0,2079.0,2162861.0,0.0
Park&Ride - Penrith (multi-level),5,96,False,2.0,2077.0,2159077.0,0.0
Park&Ride - Penrith (multi-level),5,97,False,2.0,2075.0,2156093.0,0.0
Park&Ride - Penrith (multi-level),5,98,False,2.0,2079.0,2164733.0,0.0
Park&Ride - Penrith (multi-level),5,99,False,2.0,2077.0,2160925.0,0.0
Park&Ride - Penrith (multi-level),5,100,False,2.0,2075.0,2157713.0,0.0
Park&Ride - Penrith (multi-level),5,101,False,2.0,2073.0,2153969.0,0.0
Park&Ride - Penrith (multi-level),5,102,False,2.0,2072.0,2152210.0,0.0
Park&Ride - Penrith (multi-level),5,103,False,2.0,2075.0,2157913.0,0.0
Park&Ride - Penrith (multi-level),5,104,False,2.0,2072.0,2152000.0,0.0
Park&Ride - Penrith (multi-level),5,105,False,2.0,2069.0,2146105.0,0.0
Park&Ride - Penrith (multi-level),5,106,False,2.0,2070.0,2148282.0,0.0
Park&Ride - Penrith (multi-level),5,107,False,2.0,2072.0,2152424.0,0.0
Park&Ride - Penrith (multi-level),5,108,False,2.0,2075.0,2158537.0,0.0
Park&Ride - Penrith (multi-level),5,109,False,2.0,2073.0,2154605.0,0.0
Park&Ride - Penrith (multi-level),5,110,False,2.0,2080.0,2169032.0,0.0
Park&Ride - Penrith (multi-level),5,111,False,2.0,2078.0,2165092.0,0.0
Park&Ride - Penrith (multi-level),5,112,False,2.0,2083.0,2175169.0,0.0
Park&Ride - Penrith (multi-level),5,113,False,2.0,2081.0,2171221.0,0.0
Park&Ride - Penrith (multi-level),5,114,False,2.0,2083.0,2175385.0,0.0
Park&Ride - Penrith (multi-level),5,115,False,2.0,2083.0,2175385.0,0.0
Park&Ride - Penrith (multi-level),5,116,False,2.0,2087.0,2183297.0,0.0
Park&Ride - Penrith (multi-level),5,117,False,2.0,2089.0,2187685.0,0.0
Park&Ride - Penrith (multi-level),5,118,False,2.0,2094.0,2198250.0,0.0
Park&Ride - Penrith (multi-level),5,119,False,2.0,2093.0,2196049.0,0.0
Park&Ride - Penrith (multi-level),5,120,False,2.0,2095.0,2200025.0,0.0
Park&Ride - Penrith (multi-level),5,121,False,2.0,2097.0,2204217.0,0.0
Park&Ride - Penrith (multi-level),5,122,False,2.0,2099.0,2208413.0,0.0
Park&Ride - Penrith (multi-level),5,123,False,2.0,2099.0,2208413.0,0.0
Park&Ride - Penrith (multi-level),5,124,False,2.0,2102.0,2214404.0,0.0
Park&Ride - Penrith (multi-level),5,125,False,2.0,2101.0,2212405.0,0.0
Park&Ride - Penrith (multi-level),5,126,False,2.0,2101.0,2212405.0,0.0
Park&Ride - Penrith (multi-level),5,127,False,2.0,2106.0,2222820.0,0.0
Park&Ride - Penrith (multi-level),5,128,False,2.0,2108.0,2226832.0,0.0
Park&Ride - Penrith (multi-level),5,129,False,2.0,2109.0,2229041.0,0.0
Park&Ride - Penrith (multi-level),5,130,False,2.0,2115.0,2241125.0,0.0
Park&Ride - Penrith (multi-level),5,131,False,2.0,2117.0,2245169.0,0.0
Park&Ride - Penrith (multi-level),6,30,False,2.0,2225.0,2475325.0,0.0
Park&Ride - Penrith (multi-level),6,31,False,2.0,2225.0,2475325.0,0.0
Park&Ride - Penrith (multi-level),6,32,False,2.0,2224.0,2473120.0,0.0
Park&Ride - Penrith (multi-level),6,33,False,2.0,2223.0,2470889.0,0.0
Park&Ride - Penrith (multi-level),6,34,False,2.0,2222.0,2468660.0,0.0
Park&Ride - Penrith (multi-level),6,35,False,2.0,2223.0,2470889.0,0.0
Park&Ride - Penrith (multi-level),6,36,False,2.0,2221.0,2466445.0,0.0
Park&Ride - Penrith (multi-level),6,37,False,2.0,2220.0,2464218.0,0.0
Park&Ride - Penrith (multi-level),6,38,False,2.0,2220.0,2464218.0,0.0
Park&Ride - Penrith (multi-level),6,39,False,2.0,2220.0,2464218.0,0.0
Park&Ride - Penrith (multi-level),6,40,False,2.0,2218.0,2459780.0,0.0
Park&Ride - Penrith (multi-level),6,41,False,2.0,2217.0,2457569.0,0.0
Park&Ride - Penrith (multi-level),6,42,False,2.0,2215.0,2453137.0,0.0
Park&Ride - Penrith (multi-level),6,43,False,2.0,2215.0,2453137.0,0.0
Park&Ride - Penrith (multi-level),6,44,False,2.0,2215.0,2453137.0,0.0
Park&Ride - Penrith (multi-level),6,45,False,2.0,2217.0,2457557.0,0.0
Park&Ride - Penrith (multi-level),6,46,False,2.0,2214.0,2450930.0,0.0
Park&Ride - Penrith (multi-level),6,47,False,2.0,2213.0,2448725.0,0.0
Park&Ride - Penrith (multi-level),6,48,False,2.0,2212.0,2446522.0,0.0
Park&Ride - Penrith (multi-level),6,49,False,2.0,2212.0,2446522.0,0.0
Park&Ride - Penrith (multi-level),6,50,False,2.0,2210.0,2442100.0,0.0
Park&Ride - Penrith (multi-level),6,51,False,2.0,2209.0,2439881.0,0.0
Park&Ride - Penrith (multi-level),6,52,False,2.0,2204.0,2428880.0,0.0
Park&Ride - Penrith (multi-level),6,53,False,2.0,2197.0,2413489.0,0.0
Park&Ride - Penrith (multi-level),6,54,False,2.0,2196.0,2411306.0,0.0
Park&Ride - Penrith (multi-level),6,55,False,2.0,2196.0,2411306.0,0.0
Park&Ride - Penrith (multi-level),6,56,False,2.0,2193.0,2404737.0,0.0
Park&Ride - Penrith (multi-level),6,57,False,2.0,2193.0,2404737.0,0.0
Park&Ride - Penrith (multi-level),6,58,False,2.0,2190.0,2398148.0,0.0
Park&Ride - Penrith (multi-level),6,59,False,2.0,2184.0,2385090.0,0.0
Park&Ride - Penrith (multi-level),6,60,False,2.0,2181.0,2378561.0,0.0
Park&Ride - Penrith (multi-level),6,61,False,2.0,2184.0,2385056.0,0.0
Park&Ride - Penrith (multi-level),6,62,False,2.0,2182.0,2380724.0,0.0
Park&Ride - Penrith (multi-level),6,63,False,2.0,2179.0,2374201.0,0.0
Park&Ride - Penrith (multi-level),6,64,False,2.0,2177.0,2369845.0,0.0
Park&Ride - Penrith (multi-level),6,65,False,2.0,2177.0,2369885.0,0.0
Park&Ride - Penrith (multi-level),6,66,False,2.0,2174.0,2363380.0,0.0
Park&Ride - Penrith (multi-level),6,67,False,2.0,2172.0,2359080.0,0.0
Park&Ride - Penrith (multi-level),6,68,False,2.0,2170.0,2354788.0,0.0
Park&Ride - Penrith (multi-level),6,69,False,2.0,2170.0,2354788.0,0.0
Park&Ride - Penrith (multi-level),6,70,False,2.0,2169.0,2352645.0,0.0
Park&Ride - Penrith (multi-level),6,71,False,2.0,2169.0,2352701.0,0.0
Park&Ride - Penrith (multi-level),6,72,False,2.0,2168.0,2350504.0,0.0
Park&Ride - Penrith (multi-level),6,73,False,2.0,2167.0,2348365.0,0.0
Park&Ride - Penrith (multi-level),6,74,False,2.0,2167.0,2348365.0,0.0
Park&Ride - Penrith (multi-level),6,75,False,2.0,2164.0,2341898.0,0.0
Park&Ride - Penrith (multi-level),6,76,False,2.0,2165.0,2344033.0,0.0
Park&Ride - Penrith (multi-level),6,77,False,2.0,2163.0,2339765.0,0.0
Park&Ride - Penrith (multi-level),6,78,False,2.0,2162.0,2337634.0,0.0
Park&Ride - Penrith (multi-level),6,79,False,2.0,2162.0,2337634.0,0.0
Park&Ride - Penrith (multi-level),6,80,False,2.0,2161.0,2335441.0,0.0
Park&Ride - Penrith (multi-level),6,81,False,2.0,2159.0,2331121.0,0.0
Park&Ride - Penrith (multi-level),6,82,False,2.0,2155.0,2322557.0,0.0
Park&Ride - Penrith (multi-level),6,83,False,2.0,2156.0,2324746.0,0.0
Park&Ride - Penrith (multi-level),6,84,False,2.0,2155.0,2322625.0,0.0
Park&Ride - Penrith (multi-level),6,85,False,2.0,2157.0,2327009.0,0.0
Park&Ride - Penrith (multi-level),6,86,False,2.0,2158.0,2329204.0,0.0
Park&Ride - Penrith (multi-level),6,87,False,2.0,2157.0,2327085.0,0.0
Park&Ride - Penrith (multi-level),6,88,False,2.0,2156.0,2324968.0,0.0
Park&Ride - Penrith (multi-level),6,89,False,2.0,2156.0,2324968.0,0.0
Park&Ride - Penrith (multi-level),6,90,False,2.0,2157.0,2327249.0,0.0
Park&Ride - Penrith (multi-level),6,91,False,2.0,2156.0,2325050.0,0.0
Park&Ride - Penrith (multi-level),6,92,False,2.0,2154.0,2320826.0,0.0
Park&Ride - Penrith (multi-level),6,93,False,2.0,2155.0,2323025.0,0.0
Park&Ride - Penrith (multi-level),6,94,False,2.0,2153.0,2318809.0,0.0
Park&Ride - Penrith (multi-level),6,95,False,2.0,2152.0,2316610.0,0.0
Park&Ride - Penrith (multi-level),6,96,False,2.0,2152.0,2316610.0,0.0
Park&Ride - Penrith (multi-level),6,97,False,2.0,2152.0,2316704.0,0.0
Park&Ride - Penrith (multi-level),6,98,False,2.0,2154.0,2320916.0,0.0
Park&Ride - Penrith (multi-level),6,99,False,2.0,2153.0,2318717.0,0.0
Park&Ride - Penrith (multi-level),6,100,False,2.0,2156.0,2325520.0,0.0
Park&Ride - Penrith (multi-level),6,101,False,2.0,2154.0,2321426.0,0.0
Park&Ride - Penrith (multi-level),6,102,False,2.0,2154.0,2321426.0,0.0
Park&Ride - Penrith (multi-level),6,103,False,2.0,2155.0,2323525.0,0.0
Park&Ride - Penrith (multi-level),6,104,False,2.0,2153.0,2319445.0,0.0
Park&Ride - Penrith (multi-level),6,105,False,2.0,2153.0,2319565.0,0.0
Park&Ride - Penrith (multi-level),6,106,False,2.0,2154.0,2321658.0,0.0
Park&Ride - Penrith (multi-level),6,107,False,2.0,2156.0,2325968.0,0.0
Park&Ride - Penrith (multi-level),6,108,False,2.0,2161.0,2336473.0,0.0
Park&Ride - Penrith (multi-level),6,109,False,2.0,2164.0,2342906.0,0.0
Park&Ride - Penrith (multi-level),6,110,False,2.0,2164.0,2342906.0,0.0
Park&Ride - Penrith (multi-level),6,111,False,2.0,2166.0,2347236.0,0.0
Park&Ride - Penrith (multi-level),6,112,False,2.0,2169.0,2353685.0,0.0
Park&Ride - Penrith (multi-level),6,113,False,2.0,2174.0,2364490.0,0.0
Park&Ride - Penrith (multi-level),6,114,False,2.0,2176.0,2368738.0,0.0
Park&Ride - Penrith (multi-level),6,115,False,2.0,2180.0,2377450.0,0.0
Park&Ride - Penrith (multi-level),6,116,False,2.0,2180.0,2377450.0,0.0
Park&Ride - Penrith (multi-level),6,117,False,2.0,2181.0,2379681.0,0.0
Park&Ride - Penrith (multi-level),6,118,False,2.0,2184.0,2386178.0,0.0
Park&Ride - Penrith (multi-level),6,119,False,2.0,2187.0,2392685.0,0.0
Park&Ride - Penrith (multi-level),6,120,False,2.0,2188.0,2394824.0,0.0
Park&Ride - Penrith (multi-level),6,121,False,2.0,2191.0,2401345.0,0.0
Park&Ride - Penrith (multi-level),6,122,False,2.0,2194.0,2407970.0,0.0
Park&Ride - Penrith (multi-level),6,123,False,2.0,2194.0,2407970.0,0.0
Park&Ride - Penrith (multi-level),6,124,False,2.0,2195.0,2410117.0,0.0
Park&Ride - Penrith (multi-level),6,125,False,2.0,2195.0,2410117.0,0.0
Park&Ride - Penrith (multi-level),6,126,False,2.0,2196.0,2412266.0,0.0
Park&Ride - Penrith (multi-level),6,127,False,2.0,2197.0,2414417.0,0.0
Park&Ride - Penrith (multi-level),6,128,False,2.0,2197.0,2414417.0,0.0
Park&Ride - Penrith (multi-level),6,129,False,2.0,2198.0,2416570.0,0.0
Park&Ride - Penrith (multi-level),6,130,False,2.0,2199.0,2418813.0,0.0
Park&Ride - Penrith (multi-level),6,131,False,2.0,2201.0,2423213.0,0.0
Park&Ride - Revesby,0,30,False,1.0,922.0,850084.0,0.0
Park&Ride - Revesby,0,31,False,1.0,919.0,844561.0,0.0
Park&Ride - Revesby,0,32,False,1.0,913.0,833569.0,0.0
Park&Ride - Revesby,0,33,False,1.0,907.0,822649.0,0.0
Park&Ride - Revesby,0,34,False,1.0,896.0,802816.0,0.0
Park&Ride - Revesby,0,35,False,1.0,887.0,786769.0,0.0
Park&Ride - Revesby,0,36,False,1.0,879.0,772641.0,0.0
Park&Ride - Revesby,0,37,False,1.0,865.0,748225.0,0.0
Park&Ride - Revesby,0,38,False,1.0,853.0,727609.0,0.0
Park&Ride - Revesby,0,39,False,1.0,831.0,690561.0,0.0
Park&Ride - Revesby,0,40,False,1.0,815.0,664225.0,0.0
Park&Ride - Revesby,0,41,False,1.0,796.0,633616.0,0.0
Park&Ride - Revesby,0,42,False,1.0,761.0,579121.0,0.0
Park&Ride - Revesby,0,43,False,1.0,726.0,527076.0,0.0
Park&Ride - Revesby,0,44,False,1.0,690.0,476100.0,0.0
Park&Ride - Revesby,0,45,False,1.0,618.0,381924.0,0.0
Park&Ride - Revesby,0,46,False,1.0,561.0,314721.0,0.0
Park&Ride - Revesby,0,47,False,1.0,490.0,240100.0,0.0
Park&Ride - Revesby,0,48,False,1.0,427.0,182329.0,0.0
Park&Ride - Revesby,0,49,False,1.0,363.0,131769.0,0.0
Park&Ride - Revesby,0,50,False,1.0,302.0,91204.0,0.0
Park&Ride - Revesby,0,51,False,1.0,268.0,71824.0,0.0
Park&Ride - Revesby,0,52,False,1.0,250.0,62500.0,0.0
Park&Ride - Revesby,0,53,False,1.0,237.0,56169.0,0.0
Park&Ride - Revesby,0,54,False,1.0,218.0,47524.0,0.0
Park&Ride - Revesby,0,55,False,1.0,208.0,43264.0,0.0
Park&Ride - Revesby,0,56,False,1.0,200.0,40000.0,0.0
Park&Ride - Revesby,0,57,False,1.0,189.0,35721.0,0.0
Park&Ride - Revesby,0,58,False,1.0,190.0,36100.0,0.0
Park&Ride - Revesby,0,59,False,1.0,183.0,33489.0,0.0
Park&Ride - Revesby,0,60,False,1.0,177.0,31329.0,0.0
Park&Ride - Revesby,0,61,False,1.0,165.0,27225.0,0.0
Park&Ride - Revesby,0,62,False,1.0,161.0,25921.0,0.0
Park&Ride - Revesby,0,63,False,1.0,160.0,25600.0,0.0
Park&Ride - Revesby,0,64,False,1.0,161.0,25921.0,0.0
Park&Ride - Revesby,0,65,False,1.0,160.0,25600.0,0.0
Park&Ride - Revesby,0,66,False,1.0,157.0,24649.0,0.0
Park&Ride - Revesby,0,67,False,1.0,155.0,24025.0,0.0
Park&Ride - Revesby,0,68,False,1.0,154.0,23716.0,0.0
Park&Ride - Revesby,0,69,False,1.0,151.0,22801.0,0.0
Park&Ride - Revesby,0,70,False,1.0,148.0,21904.0,0.0
Park&Ride - Revesby,0,71,False,1.0,148.0,21904.0,0.0
Park&Ride - Revesby,0,72,False,1.0,146.0,21316.0,0.0
Park&Ride - Revesby,0,73,False,1.0,145.0,21025.0,0.0
Park&Ride - Revesby,0,74,False,1.0,145.0,21025.0,0.0
Park&Ride - Revesby,0,75,False,1.0,145.0,21025.0,0.0
Park&Ride - Revesby,0,76,False,1.0,146.0,21316.0,0.0
Park&Ride - Revesby,0,77,False,1.0,143.0,20449.0,0.0
Park&Ride - Revesby,0,78,False,1.0,142.0,20164.0,0.0
Park&Ride - Revesby,0,79,False,1.0,143.0,20449.0,0.0
Park&Ride - Revesby,0,80,False,1.0,141.0,19881.0,0.0
Park&Ride - Revesby,0,81,False,1.0,140.0,19600.0,0.0
Park&Ride - Revesby,0,82,False,1.0,152.0,23104.0,0.0
Park&Ride - Revesby,0,83,False,1.0,154.0,23716.0,0.0
Park&Ride - Revesby,0,84,False,1.0,155.0,24025.0,0.0
Park&Ride - Revesby,0,85,False,1.0,155.0,24025.0,0.0
Park&Ride - Revesby,0,86,False,1.0,163.0,26569.0,0.0
Park&Ride - Revesby,0,87,False,1.0,167.0,27889.0,0.0
Park&Ride - Revesby,0,88,False,1.0,167.0,27889.0,0.0
Park&Ride - Revesby,0,89,False,1.0,164.0,26896.0,0.0
Park&Ride - Revesby,0,90,False,1.0,170.0,28900.0,0.0
Park&Ride - Revesby,0,91,False,1.0,179.0,32041.0,0.0
Park&Ride - Revesby,0,92,False,1.0,188.0,35344.0,0.0
